segment,x,y,index
inlet_arc,0.0033239619561604753,0.03655085029457952,58
inlet_arc,0.0033801085903618733,0.03656490156019101,59
inlet_arc,0.003436195830577371,0.036579188060197644,60
inlet_arc,0.0034922226912632534,0.03659370954356247,61
inlet_arc,0.003548188187936785,0.03660846575511949,62
inlet_arc,0.003604091337193483,0.03662345643557814,63
inlet_arc,0.0036599311567244177,0.03663868132152789,64
inlet_arc,0.0037157066653334667,0.036654140145442805,65
inlet_arc,0.003771416882954545,0.0366698326356863,66
inlet_arc,0.0038270608306688486,0.03668575851651589,67
inlet_arc,0.0038826375307220305,0.036701917508088044,68
inlet_arc,0.003938146006541407,0.03671830932646308,69
inlet_arc,0.003993585282753091,0.036734933683610194,70
inlet_arc,0.004048954385199156,0.03675179028741248,71
inlet_arc,0.00410425234095474,0.0367688788416721,72
inlet_arc,0.004159478178345138,0.03678619904611545,73
inlet_arc,0.004214630926962889,0.03680375059639848,74
inlet_arc,0.004269709617684811,0.036821533184112,75
inlet_arc,0.00432471328268905,0.036839546496787126,76
inlet_arc,0.0043796409554720675,0.03685779021790076,77
inlet_arc,0.004434491670865634,0.036876264026881156,78
inlet_arc,0.00448926446505379,0.03689496759911355,79
inlet_arc,0.004543958375589768,0.03691390060594586,80
inlet_arc,0.004598572441412925,0.03693306271469449,81
inlet_arc,0.004653105702865615,0.03695245358865012,82
inlet_arc,0.00470755720171005,0.036972072887083665,83
inlet_arc,0.004761925981145154,0.03699192026525227,84
inlet_arc,0.004816211085823354,0.03701199537440532,85
inlet_arc,0.00487041156186739,0.037032297861790624,86
inlet_arc,0.004924526456887052,0.03705282737066057,87
inlet_arc,0.004978554819995935,0.03707358354027842,88
inlet_arc,0.005032495701828142,0.03709456600592463,89
inlet_arc,0.005086348154554954,0.037115774398903276,90
inlet_arc,0.005140111231901507,0.03713720834654852,91
inlet_arc,0.005193783989163394,0.03715886747223117,92
inlet_arc,0.005247365483223292,0.03718075139536528,93
inlet_arc,0.005300854772567506,0.03720285973141485,94
inlet_arc,0.005354250917302541,0.0372251920919006,95
inlet_arc,0.0054075529791715975,0.03724774808440676,96
inlet_arc,0.0054607600215710594,0.037270527312587974,97
inlet_arc,0.005513871109566966,0.037293529376176304,98
inlet_arc,0.005566885309911428,0.03731675387098819,99
bell,0.005566885309911428,0.03731675387098819,0
bell,0.005566885309911428,0.03731675387098819,1
bell,0.007243477363941031,0.03805383133186502,2
bell,0.008917752739590818,0.038786693466747735,3
bell,0.010589711436860794,0.03951534027563636,4
bell,0.012259353455750951,0.04023977175853086,5
bell,0.013926678796261298,0.040959987915431276,6
